case_id,family,source_work,source_case_id,source_file,query_changed_from_archived_record,outcome_changed_from_archived_record,transformation
983007,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983008,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983009,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983010,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983011,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983012,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983013,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983014,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983015,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983016,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983017,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983018,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983019,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983020,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983021,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983022,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983023,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983024,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983025,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983026,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983027,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983028,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983029,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983030,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983031,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983032,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983033,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983034,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983035,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983036,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983037,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983038,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983039,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983040,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983041,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983042,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983043,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983044,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983045,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983046,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983047,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983048,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983049,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983050,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983051,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983052,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983053,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983054,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983055,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983056,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983057,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983058,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983059,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983060,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983061,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983062,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983063,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983064,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983065,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983066,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983067,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983068,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983069,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983070,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983071,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983072,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983073,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983074,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
983075,E3,REDAgentBench,,,True,True,Project-authored case normalized to the released sandbox and verifier contract.
